OBJECTID,LOCATION,LAT,LON,LOCATION_T
7609,709 BROADWAY,40.701419,-73.942908,Outdoor Kiosk
7610,511 BROADWAY,40.705371,-73.949963,Outdoor Kiosk
7611,395 BROADWAY,40.707208,-73.954195,Outdoor Kiosk
7612,2939 3 AVENUE,40.817926,-73.915262,Outdoor Kiosk
7613,21-34 BROADWAY,40.764538,-73.930599,Outdoor Kiosk
7614,31-14 BROADWAY,40.761646,-73.924856,Outdoor Kiosk
7615,900 NOSTRAND AVENUE,40.667346,-73.950809,Outdoor Kiosk
7616,521 COLUMBUS AVENUE,40.785774,-73.972463,Outdoor Kiosk
7617,311 11 AVENUE,40.752804,-74.004313,Outdoor Kiosk
7618,281 11 AVENUE,40.752198,-74.004756,Outdoor Kiosk
7619,279 11 AVENUE,40.751969,-74.004912,Outdoor Kiosk
7620,260 11 AVENUE,40.751234,-74.005146,Outdoor Kiosk
7621,2373 BROADWAY,40.788705,-73.976411,Outdoor Kiosk
7622,410 COLUMBUS AVENUE,40.78254,-73.975184,Outdoor Kiosk
7623,472 COLUMBUS AVENUE,40.784423,-73.973816,Outdoor Kiosk
2081,286 Flatbush Ave. Extension (Pole),40.69189,-73.982488,Outdoor
7624,241 11 AVENUE,40.750746,-74.005816,Outdoor Kiosk
7625,643 2 AVE,40.745596,-73.975446,Outdoor Kiosk
7626,435 PARK AVENUE SOUTH,40.744259,-73.983248,Outdoor Kiosk
7627,621 AMSTERDAM AVENUE,40.790301,-73.972981,Outdoor Kiosk
7628,730 COLUMBUS AVE,40.792804,-73.967704,Outdoor Kiosk
7629,517 COLUMBUS AVENUE,40.785682,-73.972629,Outdoor Kiosk
7630,2 EAST 31 STREET,40.746426,-73.985816,Outdoor Kiosk
7631,376 AMSTERDAM AVE,40.78241,-73.979,Outdoor Kiosk
7632,241 CANAL STREET,40.718198,-74.000048,Outdoor Kiosk
7633,2 ALLEN STREET,40.714508,-73.99249,Outdoor Kiosk
7634,1221 2 AVENUE,40.763691,-73.962235,Outdoor Kiosk
7635,375 6 AVENUE,40.732884,-74.000238,Outdoor Kiosk
7636,454 COLUMBUS AVENUE,40.783825,-73.974249,Outdoor Kiosk
7637,400 EAST 73 STREET,40.768374,-73.955362,Outdoor Kiosk
7638,1 ST LUKES PLACE,40.730258,-74.006629,Outdoor Kiosk
7639,252 EAST 52 STREET,40.756174,-73.967829,Outdoor Kiosk
7640,539 2 AVENUE,40.742234,-73.977895,Outdoor Kiosk
2077,pole 01: MavC111,40.796554,-73.947474,Outdoor
2078,Ball field on Union Turn Pike between 193rd and 194th St,40.730423,-73.777129,Outdoor TWC Aerial
2079,E WING CORRIDOR DROP CEILING,40.86473,-73.899037,Indoor
2082,333 Adams St.,40.693636,-73.988347,Outdoor
2083,25 4 AVENUE,40.68345883,-73.97854148,Library
2084,2900 BROADWAY,40.80609082,-73.96476206,Library
2085,1617 RICHMOND ROAD,40.59039134,-74.10113729,Library
2086,22 LINDEN BOULEVARD,40.65192508,-73.95824218,Library
2087,191-05 LINDEN BOULEVARD,40.69252805,-73.76010879,Library
2088,78 WEST 168 STREET,40.83795891,-73.92353961,Library
2089,496 FRANKLIN AVENUE,40.6818102,-73.95610851,Library
2090,9612 CHURCH AVENUE,40.6557102,-73.91493839,Library
2091,2411FDB,40.812871,-73.949346,Outdoor
2092,203 West 117 St. Adam Clayton Side _NYCHA,40.804169,-73.952133,Outdoor
